Vtg,Vds,I
0.36,0.0,0.01,164002.356,164002.356
0.36,0.0,-0.0,-0.0,-0.0
0.36,0.0,-0.01,-108633.351,-108633.351
0.36,0.0,-0.02,-133711.292,-133711.292
0.36,0.0,-0.03,-93662.197,-93662.197
0.36,0.0,-0.04,-41991.104,-41991.104
0.36,0.0,-0.05,-12225.792,-12225.792
0.36,0.0,-0.06,-2301.593,-2301.593
0.36,0.0,-0.07,-277.903,-277.903
0.36,0.0,-0.08,-21.34,-21.34
0.36,0.0,-0.09,-1.034,-1.034
0.36,0.0,-0.1,-0.031,-0.031
0.36,0.0,-0.11,-0.001,-0.001
0.36,0.0,-0.12,-0.0,-0.0
0.36,0.0,-0.13,-0.0,-0.0
0.36,0.0,-0.14,-0.0,-0.0
0.36,0.0,-0.15,-0.0,-0.0
0.36,0.0,-0.16,-0.0,-0.0
0.36,0.0,-0.17,-0.0,0.0
0.36,0.0,-0.18,-0.0,0.0
0.36,0.0,-0.19,-0.0,0.0
0.36,0.0,-0.2,-0.0,0.0
0.35,0.0,0.4,2097456.395,2097456.395
0.35,0.0,0.39,2097441.503,2097441.503
0.35,0.0,0.38,2097419.593,2097419.593
0.35,0.0,0.37,2097387.361,2097387.361
0.35,0.0,0.36,2097339.955,2097339.955
0.35,0.0,0.35,2097270.241,2097270.241
0.35,0.0,0.34,2097167.756,2097167.756
0.35,0.0,0.33,2097017.167,2097017.167
0.35,0.0,0.32,2096796.044,2096796.044
0.35,0.0,0.31,2096471.676,2096471.676
0.35,0.0,0.3,2095995.735,2095995.735
0.35,0.0,0.29,2095300.158,2095300.158
0.35,0.0,0.28,2094286.504,2094286.504
0.35,0.0,0.27,2092815.186,2092815.186
0.35,0.0,0.26,2090691.798,2090691.798
0.35,0.0,0.25,2087651.639,2087651.639
0.35,0.0,0.24,2083345.041,2083345.041
0.35,0.0,0.23,2077327.694,2077327.694
0.35,0.0,0.22,2069060.925,2069060.925
0.35,0.0,0.21,1986174.522,1986174.522
0.35,0.0,0.2,2043243.612,2043243.612
0.35,0.0,0.19,2024309.534,2024309.534
0.35,0.0,0.18,2000403.067,2000403.067
